series_id,alpha_loss,p0l1,seq,convex
16016|United Kingdom,90.06803104249911,21.298717761386484,21.60731794304236,20.835300995271187
16045|United Kingdom,5721.356071894599,5657.620975870113,5747.305546525921,5319.226079348637
16046|United Kingdom,32.40455665533855,17.67191886057014,149.67088588862336,17.59195619205488
16048|United Kingdom,14.351163885944569,14.368936791291642,14.119060258279873,13.78117643308368
16156S|United Kingdom,9.534624299580855,3.946369060868884,4.125050477144971,3.6284728980620296
16161P|United Kingdom,3.681195895929897,3.126062460675143,3.1006325569596127,2.908149071532003
16161U|United Kingdom,7.36771474795513,6.838887342637265,6.887712391484214,6.744337918594066
16168M|United Kingdom,6.326430810217898,3.195494918583643,2.9339895170348083,2.6841114232466285
16216|United Kingdom,2156.324391561572,2108.5070440496334,2109.2865559195584,2104.8889840888514
16218|United Kingdom,658.0396654901489,475.7634806409474,475.5792664626131,472.0770807349817
16219|United Kingdom,2225.558760183738,2268.3636016139753,2273.612305557366,2179.6431233543667
16225|United Kingdom,46.452305810753565,45.9661713931369,46.59809051424912,45.57161863269445
16235|United Kingdom,48.56733012048235,47.78533880885724,49.50677350521947,47.052784200254834
16236|United Kingdom,21.530078667180668,21.624602413528844,21.552937435486584,21.027743703231003
16237|United Kingdom,25.841054011584134,25.538653219174577,25.59348599104436,24.78004440633264
16238|United Kingdom,24.03494280022474,24.915373067696706,23.946024698837377,23.40245618320084
16254|United Kingdom,0.6777707676269853,0.6701862842449221,0.6704873080353587,0.6513068975393057
16258A|United Kingdom,18.079743410303227,7.320623869503875,5.315503508178835,4.830057828088298
17003|United Kingdom,23.450851768762426,22.719863707331506,22.23623671267676,22.01641877547668
17012A|United Kingdom,59.258747941966995,58.63299345254786,60.7368579299363,58.25287178882073
17012B|United Kingdom,83.11972128264551,82.2798153790108,85.59540195228082,81.93997489269378
17012C|United Kingdom,24.167000487941785,24.020356820444576,24.264453043869313,23.86401829984227
17012D|United Kingdom,1.1197774004733325,1.0371153103363762,1.0121883976470083,0.966241010391976
17012F|United Kingdom,42.77384693380178,42.58047020402311,43.43945049069528,42.23256965122064
17021|United Kingdom,341.03347033241266,340.8156699584708,341.7422926214341,339.62660945525744
17038|United Kingdom,57.573963242754445,57.70590284561586,57.6775932040256,56.17830314565364
17084N|United Kingdom,10.691857473318823,9.362938382146407,9.316078547562386,9.162769900787868
17084P|United Kingdom,33.5132427847207,21.002328940876833,21.141665884337456,20.214084051728868
17084R|United Kingdom,36.83470795168918,4.94158397241899,4.801544380860697,4.650845565930472
17091J|United Kingdom,13.930542069025112,11.686827783135868,11.772731191204546,11.276932432280317
17107D|United Kingdom,4.33821105722823,4.433074151780875,4.437248512140605,4.301736835851632
17129F|United Kingdom,15.16145122745961,14.76884565854,15.071724320814736,13.837050116417746
18097C|United Kingdom,7.824735546989842,8.346098204704155,12.282606669108741,7.617314908037766
20615|United Kingdom,5.185381101595279,5.195609224841915,5.166678500211384,5.095284658903805
20616|United Kingdom,11.54931449071663,11.564902795155703,11.44785320960954,11.320171132549222
20617|United Kingdom,1.3295911782422807,1.4002682713182402,1.332360535472028,1.2645006403174344
20618|United Kingdom,5.0201859347675875,3.0348947439280534,2.843884264998435,2.7057868437918233
20619|United Kingdom,17.38311984192797,12.217909519969307,12.148887364022276,11.970649220295508
20622|United Kingdom,11.225001091305952,11.315505803620235,11.251649377592491,10.999160302149416
20652|United Kingdom,0.32958529664930336,0.31547755842285574,0.37917474419564834,0.2853862357345991
20653|United Kingdom,0.6261355950541755,0.6139472654734468,0.6516118757931193,0.5847160925997937
20654|United Kingdom,5.241238222366874,4.839860991291328,4.987238991230222,4.620816337919793
20655|United Kingdom,6.014127390543427,3.1661461759145824,3.299793171386936,3.021759581744379
20659|United Kingdom,4.106961348548021,3.750892782637242,3.860312556091692,3.6635056934841055
20661|United Kingdom,4.1709078427631665,4.036119447023382,3.98923925534693,3.916419230639908
20665|United Kingdom,8.570028592092754,7.391392110549605,7.149265606433597,6.845352995372758
20668|United Kingdom,77.27256731273881,47.72297372320143,64.32421410343089,44.96831477989752
20669|United Kingdom,4.817034975079141,4.899318130739772,4.8986873097541,4.545617987507135
20674|United Kingdom,4.34293590650914,4.5004506711507855,4.531377146485333,4.265732964011937
20675|United Kingdom,5.038043926833799,5.132990115721676,5.266782556988167,4.9531922075092565
20676|France,4.4068386582627355,4.6445732105513216,4.6050276561563255,4.26615825168208
20676|United Kingdom,5.142750639903165,3.7224824657457654,3.950669546492689,3.653904893256256
20677|United Kingdom,5.427553638223731,4.824453811937936,5.144067552558523,4.661255553017264
20679|EIRE,0.9211340804230768,0.47295532944907226,0.4577297469614146,0.41983531455578155
20679|France,3.5830309775410902,3.602502144354976,3.78231908874905,3.5176742420573164
20679|United Kingdom,1.5649830134459402,1.5783444766727033,1.636203498620847,1.4966323701551723
20682|France,45.2658592938082,9.648020529255922,9.77907636139664,9.373152708587519
20682|United Kingdom,7.853281975077958,7.581062306063523,7.449186234935668,7.171840807007943
20685|EIRE,12.642348258274332,12.550461713879239,12.716889563743836,12.25719706558003
20685|Germany,9.155143458866991,8.879471318620785,9.266939966746342,8.633388267056961
20685|United Kingdom,12.17920826996527,10.681830140168277,10.983473856260956,10.18499046557546
20686|United Kingdom,10.778933280112446,3.968009959981843,3.865138692225236,3.708148415456438
20699|United Kingdom,1.1938974967009417,1.1600836981304543,1.272657760470459,1.0593390943130396
20704|United Kingdom,8.016064723790542,8.01031511345789,7.994329220188168,7.818314404763878
20705|United Kingdom,5.725353203789339,5.683495322666818,5.725614940866281,5.571520639228481
20707|United Kingdom,2.873600285703995,2.9134586474841284,2.7510487150191008,2.584958500265403
20711|United Kingdom,13.567531177220618,13.731823154287152,14.07442854260735,13.22696994506817
20712|France,16.802507364452126,7.755791009471819,7.730278893941109,7.568876621565181
20712|Germany,31.41279084065252,31.36655387958551,31.361541644937763,30.961533598167414
20712|United Kingdom,6.518208176945931,7.02574051314025,6.906464120386762,6.1318179283726835
20713|United Kingdom,10.062098463262329,9.947608558363088,10.017924237918972,9.412712680178455
20717|United Kingdom,1.5358833713736306,1.4327668491309131,1.5718411836876813,1.3539877202429003
20718|United Kingdom,2.7872779249007955,2.5452354478801964,2.904558977217005,2.3718987866149153
20719|France,48.764286291954605,48.726796779927334,49.87194098479488,48.35548595669152
20719|Germany,4.433633742535294,4.504971765518641,4.409049764567698,4.254512298587446
20719|United Kingdom,7.707000537878053,6.191640910573647,6.20716991363523,5.363131565617791
20723|United Kingdom,7.684354133860064,3.622378120001047,3.498874571748899,3.2589553601756722
20724|Belgium,77.04845450657892,45.93598819447354,46.21138175915124,45.34549235720434
20724|France,7.25592613189542,7.287210010682693,7.419513393550446,7.04531560179861
20724|Germany,16.3616943417743,16.16716172094188,16.487197463797205,15.889027141326254
20724|United Kingdom,8.073528464709907,3.3456640033372596,3.2257089553796323,2.934597174082773
20725|France,14.834905833003157,9.679825874462491,9.961461172016556,9.11110946806172
20725|United Kingdom,2.394965656012113,1.6858795495306742,1.7108166880948088,1.6037157539984548
20726|France,35.06629939326771,24.82223469968824,24.763946528956193,24.245353515713457
20726|United Kingdom,1.5149481023240694,1.4463049677598987,1.3776316716312058,1.220752449084358
20727|United Kingdom,2.0224989553559163,1.4945383428360834,1.4250920993215004,1.3524897829046176
20728|United Kingdom,3.3402150629376255,2.2437072838169163,2.2566536964477297,2.1187627782910856
20733|United Kingdom,706.5237169444144,747.1869885376223,704.2297965660707,697.3151859691047
20735|United Kingdom,103.36895822651412,104.86562199913531,107.40396320016299,101.7897735089484
20748|United Kingdom,0.07574620651920909,0.08610765325628043,0.09676207206429896,0.06925598616352374
20749|France,1.203394564674617,0.8635602330730279,0.7557636886800281,0.7156080568132759
20749|United Kingdom,26.61402483381608,26.042865437584883,27.809071125485822,24.780222551563867
20750|France,2.612771667244035,2.3905601316897322,2.359367323960724,2.2189807961385006
20750|Germany,2.0869630946833717,2.0290615165225176,2.093096579001404,1.9534713937236658
20750|United Kingdom,4.191945735331118,4.420744640776579,4.356180504381189,3.9270763027642794
20751|United Kingdom,3.491898026722009,3.4658586718095568,3.4242072249454605,3.2786746355247125
20755|United Kingdom,5.639198761420278,4.219201816706763,4.251578156766587,3.8693579242386766
20758|United Kingdom,5.0774879324016124,5.155416948969399,5.0547366971607595,5.012496740980671
20759|United Kingdom,1.0725550325223547,1.0097604745400257,1.0794272251992787,0.972644487187001
20761|United Kingdom,2.323941214100005,1.844306672314579,1.9132641634410084,1.664482963830779
20762|United Kingdom,4.270618153685067,2.7164775711125566,2.5552739226882726,2.3155598146639216
20763|United Kingdom,149.86816319244375,7.406780496173448,7.33568406310065,7.277083286775774
20764|United Kingdom,1.2144257173478357,1.0016942430752729,1.1721857948357919,0.9392964715202256
20765|United Kingdom,1.5619361746079055,1.3573799275177756,1.47928619463734,1.227303922993423
20766|United Kingdom,2.3265002066482534,2.3895119384462546,2.3543545028501196,2.2212305557740937
20767|United Kingdom,10.676888896415118,2.601802133442526,2.403054650411154,2.3076790627775154
20768|United Kingdom,9.587461922068416,3.47599797475943,2.6010192038640776,2.454756428687913
20769|United Kingdom,1.1452616345188897,1.1127788828438367,1.1055741331139308,1.0071385699197009
20771|United Kingdom,8.092628520152825,2.30545930253295,1.9264196950364,1.7742663527303044
20772|United Kingdom,1.2647969034165214,1.2429966134361021,1.316920277478376,1.1557690648592909
20775|United Kingdom,1.4855863395850644,1.3132925693248627,1.1141025280841186,1.0036078054071846
20777|United Kingdom,27.402144544251502,27.245749591740193,27.381552988632528,27.088275161745898
20780|United Kingdom,0.8239893356121135,0.40752606012061326,0.4303302929733358,0.3540077217262137
20781|United Kingdom,0.21048424918692651,0.20732148716965243,0.20889810531748954,0.19578594150743298
20782|United Kingdom,0.9894472526682598,0.9404716854548223,0.9700555342868012,0.8917718583321638
20794|United Kingdom,1.3791545791023245,1.344839562056472,1.390646513855713,1.3020807703733905
20819|United Kingdom,0.24864013586823486,0.21467430730537185,0.2316048366206435,0.2004622568495764
20828|United Kingdom,5.814395324445851,5.748791406430766,5.797225804122664,5.543631330573207
20829|United Kingdom,18.485553833715898,18.56842881114095,18.31542368204782,17.87304674588057
20831|United Kingdom,1.985378931409868,2.000059118329379,1.9358049292455692,1.9065018064709183
20832|United Kingdom,55.526118149869745,44.551952038215944,44.77366360142363,43.82755397692861
20838|United Kingdom,5.74973708411347,5.778065334980744,5.7508552533818476,5.419172794639447
20839|United Kingdom,5.278549717254529,5.159198304113016,5.056855810065502,4.952287099170469
20840|United Kingdom,18.27195584462091,17.90168146197047,18.271507162260455,16.646520621766218
20846|United Kingdom,20.692820854828412,19.96715527760388,19.648640380083677,19.104564415411737
20866|United Kingdom,22.923240312260766,22.709331047118436,23.6768793871179,22.66741277689774
20867|United Kingdom,6.906851326070076,6.880122147279329,7.025666896000921,6.848725255795225
20868|United Kingdom,182.24349678758563,69.77214669104754,69.16980059904364,68.86032749667085
20869|United Kingdom,2.0376507692501753,2.061210673839342,2.0501465819383293,1.9407832852110962
20893|United Kingdom,199.7050833264944,199.8926504667368,200.8206237517241,194.67570599582947
20894|United Kingdom,2.0095084782067705,1.6813655637961937,1.640364464263301,1.5699094977179004
20914|EIRE,21.262657823823773,20.646715833510648,21.5271876337233,19.989614064217633
20914|Germany,3.64626738571922,3.683083978039815,3.754999390265132,3.532802452966233
20914|United Kingdom,1.6219498280067843,1.5162693760456343,1.5250361990098957,1.4315463772761081
20931|United Kingdom,7.669066594492806,7.610401603536411,7.6783576264438285,7.14122039187797
20932|United Kingdom,1.3352932358520464,1.3527799918828611,1.330300680663748,1.2189766025353912
20933|United Kingdom,0.6949290454456291,0.26173568962067184,0.275769318971343,0.2570871343754456
20936|United Kingdom,1.1401593353298027,1.1213013867335075,1.2005009741192878,1.0935501963166403
20956|United Kingdom,742.8360535230709,738.9299457968526,727.0587218787829,714.4052679001721
20961|United Kingdom,193.6281625854225,35.44542449514461,38.09839532893963,34.77458071463369
20963|United Kingdom,233.84417928426308,47.76465581585966,53.27377997896152,46.00294784674073
20969|United Kingdom,41.63194328801607,39.087610544971206,39.11443250183175,38.53698996166032
20970|United Kingdom,2.9488869678537464,2.074237591328215,2.0237491821353832,1.7694003491020718
20971|United Kingdom,7.744800449146472,7.987285877790001,7.8936169141016155,7.628130103117225
20972|United Kingdom,5.927967585790722,2.9086586389238516,2.51527959845218,2.4009986755834136
20973|United Kingdom,9.582056513657635,9.520224672163028,9.230819044774709,8.687502882719247
20974|United Kingdom,12.698818133800415,12.70604115376219,12.70434118138216,12.00183738088274
20975|United Kingdom,2.436406889640338,2.545390376804665,2.447436025741391,2.3821443776108713
20978|United Kingdom,7.140931381894528,3.232467515295574,3.2090048787821197,3.0428071738748597
20979|United Kingdom,5.030823464266059,2.8851009866562287,2.8650433121049983,2.630524048211343
20981|United Kingdom,3.2533004434215775,2.7700190602940604,2.795115008295079,2.650409769367438
20982|United Kingdom,5.386589359538572,4.172701598739277,4.2370304081032275,3.8784812015351946
20983|United Kingdom,20.383847428282365,6.164374578427337,6.3168657156586505,5.963316457365531
20985|United Kingdom,19.137697663144564,19.294551609367037,19.476330984740414,18.78720550728666
20986|United Kingdom,95.43668476957907,96.8181756466274,96.79254347383966,93.59469510696859
20992|United Kingdom,30.620094249462284,29.49464260199393,30.04238655347757,27.78075119695136
20996|United Kingdom,19.75830636929596,8.980538049261035,7.98785021133681,7.838382562701223
20997|United Kingdom,0.9966946251628536,0.31476691340215385,0.2851953661040014,0.25085775153417167
21000|United Kingdom,0.3178104590978014,0.3322919246694626,0.33124235007495495,0.2523633084013943
21001|United Kingdom,0.9174560731534387,0.7627617142394638,0.8044443758356707,0.6905524996397951
21003|United Kingdom,0.17492370626839154,0.16203381665661562,0.1727053379882363,0.15585727303215713
21012|United Kingdom,5.0157016416348865,5.037406098775274,5.219394375728694,4.760770335768075
21015|United Kingdom,8.772044380603548,8.796022001470993,8.864694650567952,8.483425963826729
21025|United Kingdom,4.243258225986718,4.09831110234733,4.101344521065235,3.722871945027122
21026|United Kingdom,4.6857437676783285,4.646540151943378,4.998900275670853,4.47467425023434
21028|United Kingdom,4.985103166595809,4.861548675081145,5.137268945250494,4.556886279698862
21032|United Kingdom,1.373400037331437,1.3572930422088954,1.4012970891124914,1.2874451291316167
21034|United Kingdom,5.050242423854212,3.59793287537958,3.443057644253838,3.0743729286684456
21035|Germany,43.23028593813643,43.375434423944924,43.26183961976234,42.94097797864049
21035|United Kingdom,17.663759834931245,7.822319905068667,7.801375231262473,7.400400903748519
21039|United Kingdom,333.5670141511757,43.6545439504217,45.44908400467831,43.04696273837324
21042|United Kingdom,14.107521972522283,13.373485349871629,13.533879758446647,13.086653479479914
21051|United Kingdom,18.610317747671488,14.643081333752125,14.079192699515893,13.18493191007718
21055|United Kingdom,1.3686405883196076,1.346136900548051,1.3481361388235455,1.26708501392682
21056|United Kingdom,2.607117399707961,2.404374652251953,2.478056768240139,2.334289477900588
21058|United Kingdom,9.854171385507358,4.705058116465746,4.691586719589424,4.492526496650203
21059|United Kingdom,12.440665538160728,5.995173063629292,5.925467193641828,5.844430515833532
21060|United Kingdom,13.862994450925852,4.986162287201383,4.12328768173703,4.061153650276375
21061|United Kingdom,5.110508442244732,3.340189310252739,2.834518523415981,2.5936336151330166
21062|United Kingdom,43.49866210260749,18.195155811320227,18.119326834439867,17.39697072728394
21063|United Kingdom,11.305140223746825,7.400374674765457,7.492130260889223,7.194322636998815
21064|United Kingdom,637.3121298460529,636.6995436005476,634.5344030790757,634.0631926919409
21065|United Kingdom,55.470215217333056,54.817339019818554,56.75703876055905,54.644573744720006
21066|United Kingdom,0.7810893912324843,1.0693993801007833,0.4792813255749901,0.4069807997856839
21068|United Kingdom,16.130948670716364,16.120422503768552,16.15121749935455,15.9196756763398
21070|United Kingdom,2.1151250623447146,2.161131999433861,2.2879945534109636,2.0476451148915493
21080|France,14.281154659186399,13.52077393476862,13.708630454189667,13.09493436603647
21080|Germany,22.669664137951592,22.5164326413439,23.271466282316066,21.863500786844
21080|United Kingdom,1.9213223363481857,1.432844751101285,1.445920234055607,1.2324232336235648
21084|United Kingdom,167.38191679213367,166.1399356629563,166.56871574550064,163.17662525021234
21086|France,30.150550533696446,28.97881073291254,28.634142864067428,28.263743633588728
21086|Germany,14.712283027500057,14.151399657465692,14.3180887779308,13.85837662826187
21086|United Kingdom,14.498957315889998,5.422970678786327,5.376128091517765,5.205865358101876
21088|United Kingdom,29.59048679988279,0.7966042713929377,392.3686840002264,0.7011872441219312
21090|United Kingdom,48.08894681164585,48.94150965995305,48.142176895633526,46.73898929207029
21094|France,26.611078921992956,25.696848886645167,25.69468913643645,24.944538380644847
21094|Germany,7.062198253071354,6.373196516756906,6.881830178377995,6.057260147617878
21094|United Kingdom,4.984600788416708,4.063598079120714,4.088245146970842,3.9573576664721077
21096|United Kingdom,38.51653618903455,10.391916401681618,466.50686203696245,0.916767331106362
21098|United Kingdom,364.0837912962966,374.6007317921612,449.45692979938997,277.97870056934653
21106|United Kingdom,20.1048173008059,5.002753770781585,5.069480791736192,4.791633056179119
21107|United Kingdom,30.78280717956447,29.775944610005595,29.727200052778173,29.54696525574879
21108|United Kingdom,795.0768342913839,796.9759899487248,828.5081647497354,786.0221791338811
21109|United Kingdom,143.91937425245501,141.1668682525893,141.51111684807793,140.48915497393034
21111|United Kingdom,71.17337451824986,63.706398390392124,63.280396694802256,61.72226367619677
21112|United Kingdom,341.9179453145578,346.4975287173083,345.49961941789854,334.48343553125056
21114|United Kingdom,1.1720101019111675,1.0942705012732814,1.1210243741741612,0.9765402193061158
21115|United Kingdom,1.6176437159025134,1.2655287347820867,1.4222301395403862,1.1559911772215292
21116|United Kingdom,3.5009362856297037,3.2334267454683365,3.2379689741144455,3.0258026033191596
21121|Germany,42.00708510264256,21.372566873305797,21.86366766049879,20.642031579032384
21121|United Kingdom,15.634898339340461,13.107441411611127,12.93026636729426,12.482725141789743
21122|United Kingdom,14.042189052462007,11.920823299554138,12.160141109724567,11.538885503155653
21123|United Kingdom,12.057043480679788,8.166348169759654,8.235909258520202,7.880305687211376
21124|United Kingdom,6.013894002552994,2.8432097546664066,2.965053079724116,2.6534837131230655
21125|United Kingdom,1.031331263918358,1.035816862906532,1.1015871901633476,0.9680868279385544
21126|United Kingdom,0.7702723160221393,0.7761575078458943,0.7966846755348362,0.7382474243210377
21129|United Kingdom,0.5654802242312896,0.5592258440574606,0.547524690029699,0.5265409635143669
21131|United Kingdom,66.08993724489733,9.128944583896894,7.842343405248005,6.766792613626397
21132|United Kingdom,0.5788057979604123,0.5641188473778641,0.4075999871341124,0.3876496779146404
21135|United Kingdom,4.598469016151572,4.097339515345613,4.1888231420186814,3.9130896557566626
21136|United Kingdom,7.370561797574731,7.282418438999907,7.409411957549221,7.002227163487553
21137|United Kingdom,66.81011554484198,64.81381597775783,65.38662583961627,63.955449819596524
21147|United Kingdom,73.23593506418882,71.82608846627326,73.4189522692712,67.15424873791568
21154|Germany,4.0106857972932595,4.161578006700913,4.0388242975871735,3.8173713500609643
21154|United Kingdom,104.56710224800179,21.719567030648697,22.252961396343352,20.939533431563955
21155|United Kingdom,50.28338641732521,9.078200097584682,9.349538734679207,8.631676107884768
21156|France,11.471700814468935,2.9535785127666334,2.74664819768437,2.4530227812062932
21156|United Kingdom,29.364965688898092,25.6971104406729,25.135097325579657,24.678821246246326
21158|United Kingdom,10.460759578390409,10.164191269502519,10.299001661981155,9.86713486518942
21159|United Kingdom,14.06736276364371,13.66405083492247,12.83845857813862,12.069367196640679
21162|United Kingdom,19.07250312054267,18.463191522329357,17.632906294465634,17.18512899868437
21164|United Kingdom,2.4665193523973787,2.38614385665963,2.438929388821274,2.2930182042427933
21165|United Kingdom,3.7223596287111045,2.3758919607761113,2.3806995708068537,2.1496850143248016
21166|EIRE,24.253648972164697,23.47855341750956,23.58433179655105,23.134405193269895
21166|United Kingdom,6.643944481073862,3.743175914419317,3.5614125125009855,3.3923397572054004
21167|United Kingdom,82.81153868051727,18.987566566459762,19.11887511111953,18.69652892864386
21169|United Kingdom,7.474617690197704,6.387441328600184,6.50242207411709,5.8277929242485085
21172|United Kingdom,4.42689614933785,3.3141421901576473,3.4682114593314672,3.160770549826525
21174|United Kingdom,1.9966572797378406,1.888009235184985,1.8873502728116998,1.7401144884775492
21175|United Kingdom,37.42821803407738,37.22005750056067,38.085895649713706,37.0271920252402
21181|EIRE,9.127552728693624,8.474521070392708,8.664856841819807,8.330086965609157
21181|United Kingdom,5.854322980702021,3.9981539874934464,3.7663185688967635,3.7201242628179267
21189|United Kingdom,21.82245120492834,20.24008254122907,20.002140611242734,19.01510713760327
21191|United Kingdom,188.14751487223546,129.73472156903824,211.8515206525492,121.667397659512
21194|United Kingdom,19.668283094665114,19.945431679779222,20.25125780500482,19.47781170836424
21200|United Kingdom,87.00758636641424,86.73170483162954,89.01231912495605,86.02678902318456
21201|United Kingdom,4.691017551308037,4.188908751949285,4.389754393838377,3.95955048708697
21204|United Kingdom,3.2709719129065062,3.2505698972626513,3.245484457576657,3.0448454357459553
21205|United Kingdom,3.5717018919525834,3.6235758635494872,3.5832681935437734,3.4127680535849834
21207|United Kingdom,1.680955886818313,1.712807933877191,1.6711030819126058,1.6426390588924331
21208|United Kingdom,60.23894655332612,60.898522301093344,61.13691731128071,59.74798887452622
21209|United Kingdom,149.6562437169166,148.47427084847095,151.03171277008397,144.53045090935672
21210|France,3.9778965715943975,4.01571165239503,3.971586827011276,3.885768672687747
21210|Germany,9.504482111725984,6.254016828168233,6.3316187058407785,6.062683196044987
21210|United Kingdom,2.910061480732009,1.663632467284709,1.662489844808253,1.5653753268897814
21212|EIRE,10.305802746632619,10.423374393325778,10.359729321987396,10.219417819753687
21212|France,24.699995339439685,23.269553752324605,23.295197397914528,22.93714922727282
21212|Germany,14.102698158014055,9.010178736522562,9.02472834215363,8.747909041730967
21212|United Kingdom,3.093893421492817,2.412788624235484,2.4835644603506806,2.195735921603735
21213|United Kingdom,4.117366675668818,3.7931155712875455,3.8039362896934756,3.566415300034839
21215|United Kingdom,7.483966644179877,7.636030890962366,7.386268926072495,7.217526238516878
21216|United Kingdom,7.3225423384750785,3.6864624691480095,3.7917826871877804,3.6264664080851596
21217|United Kingdom,1.223685926429569,1.3102040672028863,1.3142137886661418,1.1578248288195867
21218|United Kingdom,2.1714396498156647,1.9996336510598764,2.0178696983106303,1.966255591338663
21219|United Kingdom,41.7050650049921,14.439527367323421,14.26388827918581,14.108331192505736
21220|United Kingdom,11.293217676248512,6.801726994119633,7.010996085842919,6.6544352236854145
21221|United Kingdom,40.55018650956666,12.775174560609411,12.288122503518764,12.04450399902872
21222|United Kingdom,21.27096368330662,5.995741257714935,6.148023971379908,5.566940169230403
21224|United Kingdom,14.986655137476959,4.3185690325805295,4.246956256111669,4.22294117187262
21231|United Kingdom,3.130947702511491,1.9516768649681937,1.9513257711622767,1.6830098576097496
21232|Germany,61.9907996903944,22.21551734281717,22.336155952426314,21.635469786186988
21232|United Kingdom,2.149621767778166,1.9598188298904065,2.003879863242102,1.8355354013336305
21238|United Kingdom,3.604890035066183,3.481534024647841,3.5482626466632605,3.378105538692603
21239|France,4.5953288747382794,4.62728646642951,4.63647165183374,4.496997550153869
21239|United Kingdom,3.132881296504416,3.0251271706925715,3.0310422790252414,2.959541211641387
21240|France,2.569809758325362,2.6089493961288235,2.638331766025123,2.507813533485036
21240|United Kingdom,12.772724346048273,12.761995871260135,12.933253544343211,12.630911545173968
21242|France,2.0071147779021024,1.9995158519533451,2.00409300925308,1.9044393919453748
21242|United Kingdom,6.735697368099821,6.460694256159165,6.466417328060753,6.221684805660511
21243|United Kingdom,5.523725694813828,5.36517349889829,5.4404957681851736,5.231759574580307
21244|United Kingdom,11.823369414806356,11.845517924319338,12.245422248100054,11.362796046127835
21245|United Kingdom,10.188156290990944,10.140470923118112,10.117865364398707,9.805754912337427
21248|United Kingdom,10.178390204598216,10.449240792914631,10.228740637778158,10.018918988982406
21249|United Kingdom,1.9239313310812842,1.938164830152817,1.9551817207834081,1.9019749025104435
21250|United Kingdom,6.939716805580935,6.826310355674362,6.719291596903267,6.64359417238072
21251|United Kingdom,2.213214029857884,2.3932748412728633,2.152629355426238,2.076980048659488
21253|United Kingdom,2.0970475433495293,1.994163504056437,1.9250357881320868,1.861409356471452
21257|EIRE,0.5110933207725302,0.40722673164978335,0.5804608060294951,0.3565500265807365
21257|United Kingdom,20.015961589816758,21.965209801125294,21.758734903730076,19.7672427348262
21258|United Kingdom,44.17313573094333,43.6077365086708,44.16581058059869,42.956745392085516
21259|EIRE,0.60534138578241,0.6060612843829021,0.6132901754849078,0.5845136934965109
21259|United Kingdom,22.62439495043948,23.203813686058222,22.783385627139197,22.055608967056912
21260|United Kingdom,4.923331423275781,4.945744912620987,4.848574660517817,4.811103751718616
21261|United Kingdom,1.7307787882732437,1.3561979398484958,1.4320125870137645,1.179746441917963
21262|United Kingdom,15.916045021451176,15.693165432595883,16.503609856599653,14.868615833343926
21264|United Kingdom,3.475162627747956,3.3367618424422147,3.561653789146342,3.207218100839827
21270|United Kingdom,0.2018475634391656,0.21807667962838945,0.22728424345045306,0.1735013246527295
21279|United Kingdom,6.6404744934048106,0.7881372947492725,60.68271809227744,0.7784107461637134
21284|United Kingdom,30.129692651689002,31.109296244469274,27.527002949507587,26.418111264556256
21285|United Kingdom,15.054510598531916,15.393511005779494,16.16025680834892,13.079602672212328
21286|United Kingdom,11.03207392537761,11.279513118561333,11.597216199721716,9.791433524053124
21287|United Kingdom,132.24669203972022,18.89610174350426,18.897596180741694,18.685940684376064
